sweep_name,segment_label,voltage_v,experimental_current_a,model_total_a,model_thermionic_weighted_a,model_pf_fe_weighted_a,model_pf_il_weighted_a,model_background_weighted_a,base_thermionic_a,base_pf_fe_a,base_pf_il_a,base_background_a,current_floor_a,weight_thermionic,weight_pf_fe,weight_pf_il,weight_background,top_effective_barrier_ev,bottom_effective_barrier_ev,pf_fe_activation_ev,pf_il_activation_ev
1st2KB_B64-T51,-V→0,-5.0,2.35540731884087e-12,1.3287217422110099e-12,5.7278300402956526e-24,1.2219066154363423e-19,1.2587540100790374e-12,5.0933996601066984e-20,4.624367349840315e-22,7.627285861409051e-16,3.420312014030748e-17,1.8918676846768795e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.2234600670060548,0.7390269523345891,0.38730227003317585,0.3359787324857218
1st2KB_B64-T51,-V→0,-4.75,1.44523986961992e-12,9.007893854227178e-13,1.8433518183279296e-24,8.480789904549871e-20,8.30821693224092e-13,4.8387296771013634e-20,1.4882313027752574e-22,5.293809536292159e-16,2.2575256135019593e-17,1.7972743004430355e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.23849607379635307,0.7683366881831135,0.3954172293735169,0.3453932328212054
1st2KB_B64-T51,-V→0,-4.5,9.43292536095819e-13,6.11532369753371e-13,5.755581888539973e-25,5.82093345221328e-20,5.415647067012774e-13,4.5840596940960284e-20,4.6467728227708866e-23,3.633495625556855e-16,1.4715506428369666e-17,1.7026809162091915e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.25393325206924156,0.798428428878315,0.40374870166940047,0.3550589188012624
1st2KB_B64-T51,-V→0,-4.25,5.99687075171496e-13,4.182036868456177e-13,1.7390893780957358e-25,3.9469493323971667e-20,3.482360450804668e-13,4.3293897110906934e-20,1.4040549530874185e-23,2.463732535562097e-16,9.462340689047623e-18,1.6080875319753475e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.2698055359917946,0.8293683223999766,0.41231500125054826,0.3649970376381189
1st2KB_B64-T51,-V→0,-4.0,3.90380165259802e-13,2.9056725369179343e-13,5.070244377586263e-26,2.6407454125317698e-20,2.205996275355047e-13,4.0747197280853585e-20,4.0934651326021365e-24,1.648384573267228e-16,5.994177975274283e-18,1.5134941477415035e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.28615193191714805,0.8612324039563006,0.42113717991443067,0.37523201239368265
1st2KB_B64-T51,-V→0,-3.75,1.37269563120837e-13,2.074267352476652e-13,1.421444102781338e-26,1.740937859862659e-20,1.3745912063618833e-13,3.8200497450800235e-20,1.147603831168459e-24,1.0867140382393623e-16,3.735067201259886e-18,1.4189007635076595e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.30301764785490326,0.8941087976641575,0.4302396365034325,0.3857921491752528
1st2KB_B64-T51,-V→0,-3.5,9.5923309985195e-14,1.540662701061947e-13,3.816741768722738e-27,1.1290614007444855e-20,8.409866416019266e-14,3.5653797620746885e-20,3.081448976992021e-25,7.047735031278055e-17,2.285146018108676e-18,1.3243073792738155e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.32045556848124174,0.9281005917909928,0.43965091297040887,0.3967105606841334
1st2KB_B64-T51,-V→0,-3.25,2.54115372949788e-14,1.2037645028860362e-13,9.769458979651852e-28,7.18911774319813e-21,5.040885099080051e-14,3.3107097790693535e-20,7.887379131936391e-26,4.487532469829459e-17,1.3697195582041866e-18,1.2297139950399715e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.33852821440761555,0.963329657963516,0.44940475179944783,0.40802639297324256
1st2KB_B64-T51,-V→0,-3.0,-3.11265742998154e-13,9.949217971528394e-14,2.3703539826083697e-28,4.4835616433030304e-21,2.9524585669737486e-14,3.0560397960640185e-20,1.913706846680861e-26,2.7986922976523256e-17,8.022480505872821e-19,1.1351206108061275e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.3573103954785323,0.99994182324951,0.4595415279953563,0.4197864867574082
1st2KB_B64-T51,-V→0,-2.75,-4.56009775567316e-14,8.681046798751767e-14,5.414375018858233e-29,2.7307891850071355e-21,1.684287824144369e-14,2.8013698130586836e-20,4.371299232144582e-27,1.704590962858141e-17,4.576581153965874e-19,1.0405272265722836e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.37689288454522624,1.0381140314565287,0.4701102318257795,0.4320476776745969
1st2KB_B64-T51,-V→0,-2.5,7.33966720408742e-14,7.928829654371152e-14,1.1545419327181804e-29,1.6183705323015626e-21,9.32071045675606e-15,2.5466998300533492e-20,9.321201886444074e-28,1.0102060602345451e-17,2.5326424145844856e-19,9.459338423384397e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.39738763681442846,1.0780645172250543,0.48117128571292267,0.4448800642786355
1st2KB_B64-T51,-V→0,-2.25,4.88035921896411e-14,7.494541734257433e-14,2.273983074724676e-30,9.288710554511027e-22,4.977834491818196e-15,2.2920298470480142e-20,1.8359017308243126e-28,5.798123178001071e-18,1.3525873188799905e-19,8.513404581045957e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.41893543261696037,1.1200677041016165,0.49280066904921804,0.45837179340865697
1st2KB_B64-T51,-V→0,-2.0,-1.0155241312584e-13,7.251590217070278e-14,4.080814966162178e-31,5.13153642353273e-22,2.5483222823638863e-15,2.0373598640426792e-20,3.29464864660789e-29,3.2031658324838507e-18,6.924353168451215e-20,7.567470738707517e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.44171747961829344,1.1644768207647311,0.5050961799307936,0.47263632468536826
1st2KB_B64-T51,-V→0,-1.75,-2.23017066511115e-13,7.120672029951691e-14,6.552821218159374e-32,2.7060338212222e-22,1.2391432004280995e-15,1.7826898810373442e-20,5.2904245198296636e-30,1.6891383714894094e-18,3.3670251229329696e-20,6.621536896369077e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.46597381365212287,1.2117597698282978,0.5181873661197534,0.48782395183158866
1st2KB_B64-T51,-V→0,-1.5,3.04683510951413e-14,7.053258782853759e-14,9.184078578977987e-33,1.346196256867764e-22,5.650134121323701e-16,1.5280198980320093e-20,7.414771880487125e-31,8.403116528690409e-19,1.535265942456468e-20,5.675603054030637e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.49203411174136413,1.2625591917614076,0.5322521548858647,0.5041410956401609
1st2KB_B64-T51,-V→0,-1.25,-6.970530245674e-14,7.020459678786685e-14,1.0839922545175415e-33,6.208547794126254e-23,2.370249906956181e-16,1.2733499150266746e-20,8.75161859553355e-32,3.8754490901181757e-19,6.440491285909348e-21,4.7296692116921986e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.5203730008612261,1.3178002784360765,0.547546703243378,0.5218849344696509
1st2KB_B64-T51,-V→0,-1.0,-1.78400209101953e-13,7.005631977082912e-14,1.0198717535181199e-34,2.581542511475017e-23,8.875055662775834e-17,1.0186799320213396e-20,8.233941309037418e-33,1.6114294210092693e-19,2.4115481869787873e-21,3.7837353693537587e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.5517189333167727,1.3789030042469324,0.5644641581840053,0.5415115744236314
1st2KB_B64-T51,-V→0,-0.75,-3.78850108836287e-13,6.999568509174985e-14,6.973289912680034e-36,9.212090979159668e-24,2.811844085166219e-17,7.640099490160046e-21,5.629890196864829e-34,5.750296331300852e-20,7.640399974154949e-22,2.8378015270153187e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.5872981650974648,1.4482577138935369,0.5836663322244682,0.5637888116054941
1st2KB_B64-T51,-V→0,-0.5,4.73721200613085e-14,6.997430908079075e-14,2.8933739647091335e-37,2.5446304761510678e-24,6.7449832598407255e-18,5.093399660106698e-21,2.3359673731848903e-35,1.5883884912372628e-20,1.832760578583654e-22,1.8918676846768793e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.6295017071673454,1.5305252126511475,0.6064436581921868,0.5902137305694741
1st2KB_B64-T51,-V→0,-0.25,-2.24641201365498e-13,6.9968451618858e-14,4.574081510039714e-39,4.0357630436824674e-25,8.900701679634837e-19,2.546699830053349e-21,3.6928877151955657e-37,2.519171106384773e-21,2.4185167748738422e-23,9.459338423384397e-18,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.6845024340165851,1.637738304392248,0.6361276473187927,0.6246513554386057
1st2KB_B64-T51,-V→0,0.0,-2.45360996060581e-13,6.996755900165012e-14,6.349622033583896e-26,0.0,0.0,0.0,5.126371524532248e-24,0.0,0.0,0.0,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.8172859347163973,1.8965736045375639,0.70779113645358,0.70779113645358
1st2KB_B64-T51,0→+V,0.25,-2.74119594211031e-13,1.2509663944911507e-13,1.1361299281147058e-19,1.2213702631795098e-25,2.6399069807201276e-25,5.512896683414951e-14,8.719161294657108e-22,2.519171106384773e-21,2.4185167748738422e-23,9.459338423384397e-18,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.6845024340165851,1.637738304392248,0.6361276473187927,0.6246513554386057
1st2KB_B64-T51,0→+V,0.5,-3.02237916768519e-13,1.8022644634578255e-13,9.53673126292615e-19,7.700987299579828e-25,2.0005308607561883e-24,1.1025793366829902e-13,7.318907463623904e-21,1.5883884912372628e-20,1.832760578583654e-22,1.8918676846768793e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.6295017071673454,1.5305252126511475,0.6064436581921868,0.5902137305694741
1st2KB_B64-T51,0→+V,0.75,-2.93946724599925e-13,2.3535933915588507e-13,4.879640722185416e-18,2.7879173930349035e-24,8.339799598172174e-24,1.6538690050244853e-13,3.744851135759904e-20,5.750296331300852e-20,7.640399974154949e-22,2.8378015270153187e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.5872981650974648,1.4482577138935369,0.5836663322244682,0.5637888116054941
1st2KB_B64-T51,0→+V,1.0,-3.25646546403893e-13,2.905027501767842e-13,1.9323804463866313e-17,7.81269668838717e-24,2.632300490651074e-23,2.2051586733659803e-13,1.4829938352777431e-19,1.6114294210092693e-19,2.4115481869787873e-21,3.7837353693537587e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.5517189333167727,1.3789030042469324,0.5644641581840053,0.5415115744236314
1st2KB_B64-T51,0→+V,1.25,-2.92594995541379e-13,3.456773585127443e-13,6.49652513202508e-17,1.8789348064289302e-23,7.030051675298441e-23,2.7564483417074757e-13,4.985719421625986e-19,3.8754490901181757e-19,6.440491285909348e-21,4.7296692116921986e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.5203730008612261,1.3178002784360765,0.547546703243378,0.5218849344696509
1st2KB_B64-T51,0→+V,1.5,-3.84256618494658e-13,4.009357858411943e-13,1.9442562638939254e-16,4.07408477342511e-23,1.6758036664699632e-22,3.3077380100489705e-13,1.4921078605128531e-18,8.403116528690409e-19,1.535265942456468e-20,5.675603054030637e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.49203411174136413,1.2625591917614076,0.5322521548858647,0.5041410956401609
1st2KB_B64-T51,0→+V,1.75,-4.29687047661526e-13,4.56403106471406e-13,5.327791813541849e-16,8.18945315823863e-23,3.675241461475682e-22,3.859027678390466e-13,4.0887820148977735e-18,1.6891383714894094e-18,3.3670251229329696e-20,6.621536896369077e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.46597381365212287,1.2117597698282978,0.5181873661197534,0.48782395183158866
1st2KB_B64-T51,0→+V,2.0,-6.95743918206759e-13,5.123608512597562e-13,1.361556673853727e-15,1.5529915716772535e-22,7.558206110569327e-22,4.4103173467319607e-13,1.044918539453254e-17,3.2031658324838507e-18,6.924353168451215e-20,7.567470738707517e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.44171747961829344,1.1644768207647311,0.5050961799307936,0.47263632468536826
1st2KB_B64-T51,0→+V,2.25,-7.24842115582686e-13,5.694149411023544e-13,3.286678835908982e-15,2.811105293290366e-22,1.4764027036079035e-21,4.961607015073456e-13,2.522342047760316e-17,5.798123178001071e-18,1.3525873188799905e-19,8.513404581045957e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.41893543261696037,1.1200677041016165,0.49280066904921804,0.45837179340865697
1st2KB_B64-T51,0→+V,2.5,-5.85230811294551e-13,6.288211049451077e-13,7.563874347767881e-15,4.897784189915e-22,2.7644796428084413e-21,5.512896683414951e-13,5.804850204073578e-17,1.0102060602345451e-17,2.5326424145844856e-19,9.459338423384397e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.39738763681442846,1.0780645172250543,0.48117128571292267,0.4448800642786355
1st2KB_B64-T51,0→+V,2.75,-6.89674120764316e-13,6.930986834544237e-13,1.6712483455235498e-14,8.264371989829701e-22,4.995519841625623e-21,6.064186351756446e-13,1.2825895636979876e-16,1.704590962858141e-17,4.576581153965874e-19,1.0405272265722836e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.37689288454522624,1.0381140314565287,0.4701102318257795,0.4320476776745969
1st2KB_B64-T51,0→+V,3.0,-8.10224446128743e-13,7.671612962901259e-13,3.5646125164998956e-14,1.356890581778526e-21,8.756855652262138e-21,6.615476020097941e-13,2.7356405913794593e-16,2.7986922976523256e-17,8.022480505872821e-19,1.1351206108061275e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.3573103954785323,0.99994182324951,0.4595415279953563,0.4197864867574082
1st2KB_B64-T51,0→+V,3.25,-9.47398301302804e-13,8.603562956201691e-13,7.371215064791528e-14,2.17569132156641e-21,1.495103222313081e-20,7.166765688439436e-13,5.65699498772774e-16,4.487532469829459e-17,1.3697195582041866e-18,1.2297139950399715e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.33852821440761555,0.963329657963516,0.44940475179944783,0.40802639297324256
1st2KB_B64-T51,0→+V,3.5,-1.08777732914928e-12,9.900748373939803e-13,1.4830171435407065e-13,3.416954873829351e-21,2.4943275100850087e-20,7.718055356780932e-13,1.1381326516704145e-15,7.047735031278055e-17,2.285146018108676e-18,1.3243073792738155e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.32045556848124174,0.9281005917909928,0.43965091297040887,0.3967105606841334
1st2KB_B64-T51,0→+V,3.75,-1.28735759032106e-12,1.1880343762429512e-12,2.911322686906641e-13,5.26871798236063e-21,4.076973986909437e-20,8.269345025122426e-13,2.2342772124713077e-15,1.0867140382393623e-16,3.735067201259886e-18,1.4189007635076595e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.30301764785490326,0.8941087976641575,0.4302396365034325,0.3857921491752528
1st2KB_B64-T51,0→+V,4.0,-1.5744818643304e-12,1.5110440948162503e-12,5.590129930475751e-13,7.991866431660052e-21,6.542882995480093e-20,8.820634693463921e-13,4.290111836309922e-15,1.648384573267228e-16,5.994177975274283e-18,1.5134941477415035e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.28615193191714805,0.8612324039563006,0.42113717991443067,0.37523201239368265
1st2KB_B64-T51,0→+V,4.25,-1.90146401228553e-12,2.059192879414642e-12,1.0520327690023924e-12,1.1944919690992165e-20,1.0328520148582366e-19,9.371924361805417e-13,8.073762668516285e-15,2.463732535562097e-16,9.462340689047623e-18,1.6080875319753475e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.2698055359917946,0.8293683223999766,0.41231500125054826,0.3649970376381189
1st2KB_B64-T51,0→+V,4.5,-2.85178066057601e-12,3.0061801077245095e-12,1.943890967466358e-12,1.761628456757215e-20,1.6062558899187874e-19,9.923214030146912e-13,1.4918275159507122e-14,3.633495625556855e-16,1.4715506428369666e-17,1.7026809162091915e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.25393325206924156,0.798428428878315,0.40374870166940047,0.3550589188012624
1st2KB_B64-T51,0→+V,4.75,-4.22287378676334e-12,4.649291233963796e-12,3.5318730330295065e-12,2.5665988031444952e-20,2.46417874300218e-19,1.0474503698488407e-12,2.7105148702785484e-14,5.293809536292159e-16,2.2575256135019593e-17,1.7972743004430355e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.23849607379635307,0.7683366881831135,0.3954172293735169,0.3453932328212054
1st2KB_B64-T51,0→+V,5.0,-5.90384295270918e-12,7.490827471384151e-12,6.318280165379567e-12,3.69793862603617e-20,3.733406216523633e-19,1.1025793366829903e-12,4.848926386279936e-14,7.627285861409051e-16,3.420312014030748e-17,1.8918676846768795e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.2234600670060548,0.7390269523345891,0.38730227003317585,0.3359787324857218
1st2KB_B64-T51,0→+V,5.25,-1.24505926402119e-11,1.2369413445015515e-11,1.1141736970590316e-11,5.2735940728892027e-20,5.591705339498139e-19,1.1577083035171396e-12,8.550659510433488e-14,1.0877197698133175e-15,5.12276881817966e-17,1.9864610689107232e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.2087954917182856,0.7104412490950398,0.3793877729287717,0.3267967966904076
1st2KB_B64-T51,0→+V,5.5,-2.90187006368736e-11,2.0669685656419435e-11,1.9386879923928596e-11,7.449687424091419e-20,8.286410886497478e-19,1.2128372703512891e-12,1.4878345237976764e-13,1.5365559385336732e-15,7.591488593671787e-17,2.0810544531445672e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.1944761103894722,0.6825284335373469,0.3716595776118384,0.31783099731267556
1st2KB_B64-T51,0→+V,5.75,-5.5205975207917e-11,3.4654110214212784e-11,3.331617509779096e-11,1.0431639552244311e-19,1.215918398495664e-18,1.2679662371854387e-12,2.556829964691764e-13,2.151606744037137e-15,1.113947978135698e-16,2.1756478373784112e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.18047863628442096,0.655243112754549,0.3641051161903884,0.30906675382064974
1st2KB_B64-T51,0→+V,6.0,-1.02915717614671e-10,5.798357982523459e-11,5.659051514944932e-11,1.4488224029904455e-19,1.767881853684193e-18,1.3230952040195882e-12,4.3430052947779445e-13,2.9883088248727532e-15,1.6196221875832726e-16,2.270241221612255e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.16678228876633094,0.6285447789852514,0.3567131733181494,0.30049105482674154
1st2KB_B64-T51,0→+V,6.25,-1.6081259934797e-10,9.652761720156982e-11,9.507942272357247e-11,1.9969255500030814e-19,2.54844948211263e-18,1.3782241708537377e-12,7.296813524711725e-13,4.11881417030203e-15,2.334729165618801e-16,2.364834605846099e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.15336843121733568,0.6023971038109848,0.3494736907796433,0.2920922313787083
1st2KB_B64-T51,0→+V,6.5,-2.31635141623165e-10,1.5961569999442228e-10,1.5811237538020128e-10,2.732776879522028e-19,3.644253845403603e-18,1.4333531376878873e-12,1.2134239839179377e-12,5.636564736042224e-15,3.338636217630242e-16,2.459427990079943e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.1402202735648932,0.5767673582899533,0.3423776069431549,0.28385977070239493
1st2KB_B64-T51,0→+V,6.75,-3.75288022880227e-10,2.619559540437551e-10,2.6039749883669726e-10,3.7147730102386206e-19,5.172056894975177e-18,1.4884821045220368e-12,1.9984050564093772e-12,7.662008087383502e-15,4.738313301360033e-16,2.554021374313787e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.12732262585959975,0.5516259326054829,0.3354167237662444,0.2757841619093222
1st2KB_B64-T51,0→+V,7.0,-6.15739570442031e-10,4.2655702335407716e-10,4.2494343693353844e-10,5.017854295620094e-19,7.28839548532669e-18,1.5436110713561863e-12,3.261203033246206e-12,1.0349714528555691e-14,6.677169639654866e-16,2.648614758547631e-16,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.11466169258784842,0.5269459351190315,0.3285835957859267,0.26785676720959734
